id,comment,author,likes,timestamp,is_reply,parent_id
152,"Selalu menarik ,,mike,,,👍😊",@bandanihendratning8345,0,2025-12-08T13:01:39Z,True,UgzoTd1UdkX1Ip26FzB4AaABAg
153,Sayaaaa,@helinnanda5617,0,2025-12-09T02:29:10Z,True,UgzoTd1UdkX1Ip26FzB4AaABAg
154,​@Warsiki-m2dbanyak yg pake bahasa jawa,@danikmeitasari862,0,2025-12-09T12:47:06Z,True,UgzoTd1UdkX1Ip26FzB4AaABAg
155,Waw indahnya laut Aljazair,@diahluswita1235,0,2025-12-08T06:37:27Z,False,
156,asik terbang ke afrika bosen liat negara eropa solanya sudah banyak yang explore ya,@twoonegadget505,0,2025-12-08T06:33:51Z,False,
157,Next Madagaskar,@RachmanCisoka,0,2025-12-08T06:23:50Z,False,
158,wah tumben durasinya panjang,@timnasroar4295,0,2025-12-08T06:22:39Z,False,
159,Heheh,@liumikes,0,2025-12-08T06:42:45Z,True,UgxRgmO_dZ_x9qXnSD94AaABAg
160,"Kirain bakal ke negara yg deket2 dr yg kemaren kyk Rusia, Belarus, atau negara2 Skandinavia. Trnyata langsung loncat ke afrika 😮",@adeeper,0,2025-12-08T06:18:35Z,False,
161,Kan udah dibilang hampir semua eropa kecuali belarus udah dikunjungi,@rf7182,0,2025-12-08T10:19:06Z,True,UgxJTCzGEwbS0DjG4Kd4AaABAg
162,Udh di bocorin jg mau ke afrika tu,@hafidzulkkhair5845,0,2025-12-08T11:16:36Z,True,UgxJTCzGEwbS0DjG4Kd4AaABAg
163,"Mantab akhirnya trip ke negeri"" Afrika Utara",@salamfarmondeh3136,0,2025-12-08T06:14:38Z,False,
164,chanel fav tahun ini😊 thanks mike telah membuat saya senang nonton vlog² kamu yang seru²,@hi_dayattt,5,2025-12-08T06:12:24Z,False,
165,"Mike sering buat interaksi sama warlok,biar seru😊",@diahluswita1235,8,2025-12-08T06:02:53Z,False,
166,sekalian bljr bahasa arab - Afrika Utara,@salamfarmondeh3136,0,2025-12-08T06:15:06Z,True,Ugy2_gSHl0sVws6_clh4AaABAg
167,"Ngopi dulu bang Mike 😎☕✨ 
Akhirnya Afrika Utara...
Semoga sampai Nigeria, kenya, Namibia n Afrika Selatan...
From Sahara desert to Victoria fall... 😎👍🏻",@Gemini_uchiha8,0,2025-12-08T06:02:21Z,False,
168,nice vlog ko,@cndrxxviii,0,2025-12-08T06:01:31Z,False,
